EXTERNALIDENTIFIER,LONGDESCRIPTION,DEPTH,HEIGHT,WIDTH,MAXDIM,MINDIM,TRAILERCASEQUANTITY,WEIGHT,TCWEIGHT,PPA,MAPE,ITEMVELOCITY,UNITSPERLARGETOTE,UNITSPERSMALLTOTE,UNITSPERQUARTERTOTE,UNITSPERHALFTOTE,RECOMMENDED_PPA,NEED_TO_CHANGE
567180077,Philips Avent Natural Baby Bottle Pink Gift Set  SCD206/11,6.75,5.75,9,9,5.75,2,1.45,2.91,PICK_MODULE,18.63,4.4,15,8,2,4,MATRIX,Y
553091831,Dove Men+Care Extra Fresh Dry Spray Antiperspirant Deodorant  3.8 oz,1.75,1.75,6.75,6.75,1.75,12,0.35,4.22,PICK_MODULE,97.3,4.381818182,254,129,30,63,MATRIX,Y
555993576,FlorastorÂ Daily Probiotic Supplement 250mg Capsules 50 ct Box,4.25,3.75,2.25,4.25,2.25,24,0.3,7.22,PICK_MODULE,97.11,4.381818182,146,74,17,37,MATRIX,Y
555474202,Safety 1st 360 Cool Mist Ultrasonic Humidifier  Arctic,8.5,8.5,11.5,11.5,8.5,1,3.11,3.11,PICK_MODULE,15.66,4.381818182,6,3,1,2,MATRIX,Y
568285293,Amope Pedi Perfect Pink Electric Foot File for Callus Removal and Foot Care with 3 Bonus Refills  As Seen on TV,5.25,2.75,8,8,2.75,12,0.8,9.61,PICK_MODULE,70.72,4.381818182,45,23,5,11,MATRIX,Y
576257314,Wonder Nation Printed Quilted Bubble Jacket (Little Girls & Big Girls),23.75,1,17,23.75,1,12,1.25,15.03,PICK_MODULE,59.79,4.381818182,13,7,2,3,MATRIX,Y
566082275,American Greetings 5ct Medium Shirt and Large Robe Gift Box Set,17,1,11,17,1,6,1.45,8.73,PICK_MODULE,61.43,4.381818182,28,14,3,7,MATRIX,Y
572683910,Gain Scent Blast Fiercely Fresh HE  Liquid Laundry Detergent  75 Fl Oz 48 loads,7.5,10.75,4.5,10.75,4.5,4,5.37,21.47,PICK_MODULE,74.66,4.381818182,14,7,2,4,MATRIX,Y
570797771,furReal Walkalots Big Wags Pup  for Kids Ages 4 and Up,5.5,9,9,9,5.5,2,2.91,5.82,PICK_MODULE,34.94,4.381818182,12,6,1,3,MATRIX,Y
565924294,Nabisco Triscuit Thin Crisps Original Crackers  7.1 Oz.,5.25,2.5,8,8,2.5,6,0.53,3.19,PICK_MODULE,74.7,4.381818182,50,25,6,12,MATRIX,Y
551155319,Honey Can Do Non Slip Cherry Wooden Suit Hangers  24 Count,14,6.75,13.75,14,6.75,4,6.67,26.69,PICK_MODULE,46.42,4.363636364,4,2,0,1,MATRIX,Y
550843262,Rice A Roni Rice & Vermicelli Mix  Chicken  13.8 oz Box,4,8.25,1.75,8.25,1.75,12,0.95,11.44,PICK_MODULE,13.33,4.363636364,91,46,11,23,MATRIX,Y
564405767,Nail Essentials Nail Polish Remover Wipes  Vitamin E,4.25,1.25,6.25,6.25,1.25,18,0.2,3.61,PICK_MODULE,37.83,4.363636364,158,80,19,39,MATRIX,Y
567820905,Equate Bed and Bath Commode Liner Bags with Absorbent Pad  12 Liners,4,7,4,7,4,2,1,2,PICK_MODULE,68.84,4.363636364,47,24,6,12,MATRIX,Y
570953893,Ryan s World Gus Instant Slime Shooting Blaster,7.75,0.25,11,11,0.25,1,0.5,0.5,PICK_MODULE,94.86,4.363636364,246,125,29,61,MATRIX,Y
573907555,Irish Spring 5 in 1 Hair  Face and Body Wash Pump   32 fluid ounce,4,10,2.75,10,2.75,3,2.31,6.92,PICK_MODULE,35.33,4.363636364,48,24,6,12,MATRIX,Y
564664139,Dove Antiperspirant Deodorant Bloom 2.6 oz,2.5,5.5,1.25,5.5,1.25,12,0.25,3,PICK_MODULE,62.48,4.363636364,305,155,36,76,MATRIX,Y
567471157,Play Doh Rex the Chomper Dinosaur with 4 Cans of Dough,11.2,3,8.5,11.2,3,3,1.3,3.91,PICK_MODULE,44.11,4.363636364,18,9,2,5,MATRIX,Y
567392307,(Pack of 8) Gerber 1st Foods Baby Food  Pear  2 2 oz Tubs,3.5,2.75,2.75,3.5,2.75,1,0.35,0.35,PICK_MODULE,71.78,4.363636364,198,100,23,50,MATRIX,Y
574131594,Funko POP! Movies Office Space: Joanna (with Flair)  Vinyl Figure,6,8,6,8,6,6,0.25,1.5,PICK_MODULE,87.06,4.363636364,18,9,2,5,MATRIX,Y
573565023,Fisher Price Code  n Learn Kinderbot,13.25,8.25,11.25,13.25,8.25,1,5.27,5.27,PICK_MODULE,117.6,4.363636364,4,2,1,1,MATRIX,Y
562914527,Great Value Chai Latte K cups  Tea Pods  18 Ct,6.5,5,7,7,5,4,0.85,3.41,PICK_MODULE,51,4.363636364,23,12,3,6,MATRIX,Y
565900088,Sparkling Ice Naturally Flavored Sparkling Water  Pink Grapefruit 17 Fl Oz  12 Count,9,7,9,9,7,1,14.35,14.35,OFFLINE_PICK,111.78,4.345454545,9,5,1,2,MATRIX,Y
563035350,Bigelow  Green Tea with Lemon  Tea Bags  20 Ct,3.5,3.25,5.25,5.25,3.25,4,0.15,0.6,PICK_MODULE,22.64,4.345454545,88,45,10,22,MATRIX,Y
555592959,Easy Off Specialty Kitchen Degreaser Cleaner  16oz,4.5,10,2.25,10,2.25,6,1.2,7.22,PICK_MODULE,63.08,4.345454545,52,26,6,13,MATRIX,Y
576141860,Hello Bello Baby Wipes 10PK (600ct),10,8,9,10,8,1,10.34,10.34,PICK_MODULE,102.33,4.345454545,7,4,1,2,MATRIX,Y
555688429,Olay Moisture Outlast Age Defying Beauty Bar 3.17 oz  12 count,7.75,2.25,7.75,7.75,2.25,4,2.61,10.44,PICK_MODULE,84.95,4.345454545,39,20,5,10,MATRIX,Y
569794503,George Men s Regular Fit Jean,12,2,14.5,14.5,2,12,1.71,20.47,PICK_MODULE,66.16,4.345454545,15,8,2,4,MATRIX,Y
572626410,Lion King Plush Simba & Nala   2 Pack Bundle,9,3,10,10,3,6,0.4,2.41,PICK_MODULE,120.49,4.345454545,19,10,2,5,MATRIX,Y
567392829,(Pack of 8) Gerber 1st Foods Baby Food  Sweet Potato  2 2 oz Tubs,7.25,3,10,10,3,1,1.34,1.34,PICK_MODULE,42.32,4.345454545,24,12,3,6,MATRIX,Y
556080631,Parent s Choice Diapers  Size 5  108 Diapers,9.25,8.75,18,18,8.75,1,7.78,7.78,OFFLINE_PICK,43.78,4.327272727,4,2,0,1,MATRIX,Y
941118,Hot Hands Toe Warmers 40 Count Box,11,1.83,16,16,1.83,6,2.86,17.15,PICK_MODULE,23.12,4.327272727,16,8,2,4,MATRIX,Y
564125767,Majestic Chef Natural Cooking Twine 500  Cone 100% cotton,5,3,4,5,3,24,0.4,9.63,PICK_MODULE,137.52,4.327272727,88,44,10,22,MATRIX,Y
556679727,Dove Sensitive Skin Shower Foam  13.5 oz,2,2,9,9,2,4,1.05,4.21,PICK_MODULE,107.26,4.327272727,146,74,17,36,MATRIX,Y
576317237,Body Candy Women s Koala Sleepwear Unionsuit,11,13,2,13,2,12,1.35,16.25,PICK_MODULE,43.3,4.327272727,18,9,2,5,MATRIX,Y
567254725,Seventh Generation Fragrance Free Liquid Laundry Detergent 100 FO,8.25,11.5,5,11.5,5,2,7.37,14.75,PICK_MODULE,78.15,4.327272727,11,6,1,3,MATRIX,Y
574364122,Clear Essence Platinum Medicated Fade Cr?me with Sunscreen  4 oz,2.9,2.9,3.45,3.45,2.9,12,0.4,4.81,PICK_MODULE,100.17,4.327272727,181,92,21,45,MATRIX,Y
572765223,Softsoap Liquid Hand Soap Refill  Clean Splash  50 oz,6,9.6,2.9,9.6,2.9,6,0.95,5.71,PICK_MODULE,20.57,4.327272727,31,16,4,8,MATRIX,Y
554667477,Skyline Chili  Original  14 Oz,6,1.5,7.25,7.25,1.5,8,0.85,6.81,PICK_MODULE,38.38,4.327272727,80,41,9,20,MATRIX,Y
554902321,Golden Rewards Jerky Recipe Dog Treats  Duck  32 oz,10.25,3,9,10.25,3,3,2.09,6.29,PICK_MODULE,70.57,4.309090909,19,10,2,5,MATRIX,Y
557966896,Zebra Z Grip Retractable Ballpoint Pen  Medium Point 1.0mm  Black Ink  Clear Barrel  24 Count,9.5,1,9,9.5,1,48,0.55,26.44,PICK_MODULE,65.03,4.309090909,61,31,7,15,MATRIX,Y
553607637,Sweet Baby Ray s Dipping Sauce  Sweet  n Sour  14 Fl Oz,7.5,2,5,7.5,2,12,1.25,15.05,PICK_MODULE,31.5,4.309090909,70,35,8,17,MATRIX,Y
574961716,Littles by Baby Alive  Littles Squad  Little Maya,11,3,6,11,3,4,0.55,2.2,PICK_MODULE,32.05,4.309090909,27,13,3,7,MATRIX,Y
294292,Colgate Max Fresh Liquid Gel 2 in 1 Toothpaste and Mouthwash   4.6 Ounce,4.75,1,2.5,4.75,1,12,0.35,4.19,PICK_MODULE,24.67,4.309090909,442,224,52,110,MATRIX,Y
566015111,Dove go fresh Body Wash Pump Pomegranate and Lemon Verbena 34 oz,3.12,9.25,5.25,9.25,3.12,3,2.41,7.22,PICK_MODULE,42.62,4.309090909,35,18,4,9,MATRIX,Y
575227585,Irish Spring Body Wash Pump  Moisture Blast   32 fluid ounce,2.75,9.75,4,9.75,2.75,3,2.31,6.92,PICK_MODULE,50.67,4.309090909,49,25,6,12,MATRIX,Y
552393939,Contigo Byron SNAPSEAL 20 oz Vacuum Insulated Stainless Steel Travel Mug  Vivacious,3.1,8,3.1,8,3.1,4,0.7,2.81,PICK_MODULE,69.19,4.309090909,68,35,8,17,MATRIX,Y
1774386,Mainstays 8x10 Linear Frame  Black,5,12,10,12,5,6,2.01,12.04,PICK_MODULE,61.55,4.290909091,9,4,1,2,MATRIX,Y
558253259,Milk Bone Gravy Bones Dog Biscuits  Small  60 Ounce,8,4.5,10.5,10.5,4.5,3,4.06,12.19,PICK_MODULE,120.3,4.290909091,14,7,2,3,MATRIX,Y
570625275,No. 918 Energy 2 Pack Room Darkening Grommet Curtain Panel Pair,8.5,10.5,2,10.5,2,20,1.35,27.09,PICK_MODULE,68.03,4.290909091,29,15,3,7,MATRIX,Y
573582979,Dove Promises  Peanut Butter And Dark Chocolate Candy  7.61 Oz.,6.7,2.5,8,8,2.5,8,0.5,4.01,PICK_MODULE,102.32,4.290909091,39,20,5,10,MATRIX,Y
572034355,Garnier Fructis Grow Strong Shampoo & Conditioner 2 pack  2 count,8.75,2,6,8.75,2,3,1.86,5.57,PICK_MODULE,50.7,4.290909091,50,25,6,12,MATRIX,Y
573930625,Hot Wheels Hot Wheel Slot Car Track,15.25,4.25,16.5,16.5,4.25,2,4.06,8.13,PICK_MODULE,116.24,4.290909091,5,2,1,1,MATRIX,Y
573608206,Reese s Thins  Peanut Butter Milk Chocolate Candy  7.37 Oz.,7.5,1.5,8,8,1.5,8,0.5,4,PICK_MODULE,280.12,4.290909091,58,30,7,15,MATRIX,Y
571235810,Trident  Sugar Free Tropical Twist Chewing Gum  14 Pcs  12 Ct,7,2,4,7,2,12,0.9,10.83,PICK_MODULE,43,4.290909091,94,48,11,23,MATRIX,Y
575955327,Crest & Oral B Kids Gift Pack with Power Toothbrush and 4.2 oz Toothpaste featuring Disney Pixar Toy Story,10,2,10,10,2,6,0.5,3,PICK_MODULE,70.86,4.290909091,26,13,3,7,MATRIX,Y
573360425,Cafe Bustelo Espresso Style K Cup Coffee Pods  18 Count,13,1,6,13,1,4,0.7,2.81,PICK_MODULE,23.47,4.290909091,67,34,8,17,MATRIX,Y
575409631,Nerf Ultra One Motorized Blaster  25 Nerf Ultra Darts   Compatible Only with Nerf Ultra One Darts,24,13,3.25,24,3.25,3,4.16,12.49,PICK_MODULE,33.2,4.290909091,5,3,1,1,MATRIX,Y
565218891,Sol Mex Sardines in Tomato Sauce  7 oz,5.25,1.5,3.5,5.25,1.5,12,0.6,7.22,PICK_MODULE,17.52,4.290909091,190,97,22,48,MATRIX,Y
553143053,Nabisco Oreo Reduced Fat Chocolate Sandwich Cookies  14.3 Oz.,8.3,6.3,1.9,8.3,1.9,12,0.95,11.42,PICK_MODULE,80.83,4.272727273,53,27,6,13,MATRIX,Y
555662321,Lightshow Christmas Laser Kaleidoscope Lights  White,7.5,3,4,7.5,3,12,1.1,13.25,PICK_MODULE,31.85,4.272727273,58,30,7,15,MATRIX,Y
555518202,Colgate 360 Advanced 4 Zone Toothbrush  Soft   2 Count,2,1,9,9,1,36,0.1,3.58,PICK_MODULE,77.34,4.272727273,292,148,34,73,MATRIX,Y
551353351,NIVEA Intense Healing Body Lotion 16.9 fl. oz. Pump,3.75,9.75,2,9.75,2,12,1.25,15,PICK_MODULE,46.7,4.272727273,72,36,8,18,MATRIX,Y
555840805,Salonpas Maximum Strength Lidocaine 4% Pain Relieving Gel Patch  6 Patches,6,4.5,1.5,6,1.5,36,0.3,10.83,PICK_MODULE,85.48,4.272727273,130,66,15,32,MATRIX,Y
564205276,Nerf Nitro Foam Car 3 Pack (Version 3),3.75,1.75,7.25,7.25,1.75,8,0.15,1.2,PICK_MODULE,87.96,4.272727273,110,56,13,28,MATRIX,Y
576474204,Similac Pro Advance Non GMO with 2  FL HMO Baby Formula with Iron for Immune Support  Ready to feed Infant Formula Bottles 2 fl oz (Pack of 24),11.5,4.5,7.5,11.5,4.5,1,5.32,5.32,PICK_MODULE,17.47,4.272727273,14,7,2,3,MATRIX,Y
563854376,Sonic the Hedgehog  Collector Series Sonic Boom Blue Force One 3 in 1 Toy Vehicle,12,4,8,12,4,4,0.6,2.41,PICK_MODULE,48,4.272727273,14,7,2,3,MATRIX,Y
571417691,Great Value Slider Zipper Quart Freezer Bags Mega Pack  70 count,6,9,3.5,9,3.5,4,1.1,4.41,PICK_MODULE,64.7,4.272727273,28,14,3,7,MATRIX,Y
568170168,Glade PlugIns Scented Oil Refill Sheer Vanilla Embrace  Essential Oil Infused Wall Plug In  Up to 150 Days of Continuous Fragrance  1.34 oz  Pack of 3,6.25,6,2.5,6.25,2.5,5,0.25,1.25,PICK_MODULE,105.79,4.272727273,56,28,7,14,MATRIX,Y
574234775,Eternal Energy Shot Extra Strength Grape 1.93 fl oz  12 count,6,3.75,4.25,6,3.75,3,1.9,5.71,PICK_MODULE,152.37,4.272727273,55,28,6,14,MATRIX,Y
575875292,The Beatles Yellow Submarine By Little,11.25,7.75,2.5,11.25,2.5,4,0.85,3.41,PICK_MODULE,82.64,4.272727273,24,12,3,6,MATRIX,Y
565653428,Fisher Price Laugh & Learn Smart Stages Learn with Puppy Walker,18,16,4,18,4,2,4.87,9.73,PICK_MODULE,96.07,4.272727273,5,2,1,1,MATRIX,Y
568505759,(10 Pack) Beech Nut Classics Stage 2 Squash Baby Food  4 oz,11,3,5,11,3,1,4.37,4.37,PICK_MODULE,98.38,4.272727273,32,16,4,8,MATRIX,Y
550135756,Biore Deep Cleansing Pore Strips for Nose 14 count,2.75,5.5,1.25,5.5,1.25,12,0.05,0.58,PICK_MODULE,72.43,4.254545455,278,141,33,69,MATRIX,Y
577051308,Poise Overnight Incontinence Pads for Women  Ultimate Absorbency  Extra Coverage  24 Ct,10.5,11.25,5.5,11.25,5.5,3,2.16,6.47,PICK_MODULE,39.34,4.254545455,8,4,1,2,MATRIX,Y
565488556,Tropicana 100% Juice  3 Flavor Fruit Blend Variety Pack  10 Ounce Bottles (Pack of 24),14,7,9.5,14,7,1,18.21,18.21,OFFLINE_PICK,155.25,4.254545455,6,3,1,1,MATRIX,Y
555669585,AXE Regimen Gift Set for Men Black 3 pc,8.75,2.75,9.25,9.25,2.75,3,2.06,6.17,PICK_MODULE,92.02,4.254545455,24,12,3,6,MATRIX,Y
553864908,Hormel Compleats Beefy Mac & Cheese  7.5 Ounce,5,1.25,6.75,6.75,1.25,7,0.55,3.86,PICK_MODULE,20.17,4.254545455,124,63,15,31,MATRIX,Y
555135953,Daler Rowney Simply Tracing Pad   9x12 43 gsm,12,0.25,9.25,12,0.25,24,0.4,9.61,PICK_MODULE,102.26,4.254545455,189,96,22,47,MATRIX,Y
568216644,Sensodyne Sensitivity Toothpaste  Extra Whitening for Sensitive Teeth  4 ounce (Pack of 3),5.25,1.5,6,6,1.5,4,0.9,3.61,PICK_MODULE,63.78,4.254545455,111,56,13,28,MATRIX,Y
566249173,Listerine Smart Rinse Kids Alcohol Free Mouthwash  Bubble Gum  500 mL,2,8.5,4,8.5,2,6,1.3,7.83,PICK_MODULE,57.5,4.254545455,77,39,9,19,MATRIX,Y
568423910,Johnson s Moisturizing Pink Baby Lotion with Coconut Oil  16.9 fl. oz,2,8.5,4.75,8.5,2,12,1.35,16.26,PICK_MODULE,102.2,4.254545455,65,33,8,16,MATRIX,Y
573583748,ORBIT Gum Spearmint Sugar Free Chewing Gum  14 Piece Packs  12 Count,3.9,6,2,6,2,12,1.9,22.86,PICK_MODULE,29.58,4.254545455,112,57,13,28,MATRIX,Y
564272803,Hanes Women s Cool Comfort No Show Socks  6 Pack  Assorted with Colors  5 9,10.25,2,7,10.25,2,18,0.85,15.33,PICK_MODULE,57.95,4.254545455,37,19,4,9,MATRIX,Y
569929002,Gildan Men s Ultra Cotton Long Sleeve T Shirt  2 Pack  up to size 5xl,20,1,12.25,20,1,6,1.6,9.62,PICK_MODULE,67.34,4.254545455,21,11,3,5,MATRIX,Y
573929826,PAW Patrol  Rubbles Bulldozer Vehicle with Collectible Figure  for Kids Aged 3 and Up,7.5,4,7.5,7.5,4,3,0.6,1.81,PICK_MODULE,80.83,4.254545455,23,12,3,6,MATRIX,Y
572730924,all Mighty Pacs Laundry Detergent  Free Clear Odor Relief  Tub  56 Count,5,6,5,6,5,4,1.5,6.02,PICK_MODULE,115.89,4.254545455,35,18,4,9,MATRIX,Y
573482041,Almay Oil Free Gentle Eye Makeup Remover Pads  120 Pads,2.25,3.25,2,3.25,2,72,0.25,18,PICK_MODULE,30.75,4.254545455,359,182,42,90,MATRIX,Y
574663501,Post Oreo O s Cereal  Mega Stuff  16.5 Oz,7.75,3.25,12.5,12.5,3.25,12,1.28,15.4,OFFLINE_PICK,136.89,4.254545455,17,8,2,4,MATRIX,Y
570172380,Depend Night Defense Incontinence Underwear for Women  Overnight  S  Blush  34 Count,11.25,9.25,10.25,11.25,9.25,1,5.07,5.07,OFFLINE_PICK,117.09,4.236363636,5,2,1,1,MATRIX,Y
555279632,Wildlife Research Center  Scent Killer Bar Soap,4,1.5,2.5,4,1.5,24,0.35,8.39,PICK_MODULE,91.31,4.236363636,350,177,41,87,MATRIX,Y
566082018,Your Zone Ruffle Girls Bedroom Curtain,8,3,11.25,11.25,3,4,1.15,4.61,PICK_MODULE,29.77,4.236363636,19,10,2,5,MATRIX,Y
4687542,Eucerin Advanced Repair Hand Creme 2.7 Ounce,2.25,5,1,5,1,12,0.2,2.39,PICK_MODULE,138.38,4.236363636,467,236,55,116,MATRIX,Y
568064672,Spring Valley Calcium  Magnesium & Zinc Coated Caplets  250 Ct,5,3,3,5,3,24,0.85,20.44,PICK_MODULE,36.66,4.236363636,117,59,14,29,MATRIX,Y
571128121,The Pioneer Woman Collected 6 Piece Salad Plate Set,10.75,10.25,5.75,10.75,5.75,1,7.33,7.33,PICK_MODULE,90.43,4.236363636,8,4,1,2,MATRIX,Y
570653671,KIND Bars  Caramel Almond & Sea Salt  Gluten Free  Low Sugar  1.4oz  12 Count,7,2.5,6,7,2.5,6,1.3,7.81,PICK_MODULE,60.97,4.236363636,50,25,6,12,MATRIX,Y
567447889,Lipton Decaffeinated Unsweetened Black Iced Tea Mix  30 qt,3.25,3.25,8.25,8.25,3.25,4,1.1,4.41,PICK_MODULE,24.94,4.236363636,60,31,7,15,MATRIX,Y
9263282,Pop Tarts Frosted Blueberry  16 Toaster Pastries,6.25,5.25,3.75,6.25,3.75,8,1.96,15.65,PICK_MODULE,52.33,4.218181818,43,22,5,11,MATRIX,Y
576264620,Ematic 150  HD Video Projector (EPJ580B),12.75,5,8.25,12.75,5,4,3.06,12.23,OFFLINE_PICK,82.27,4.218181818,10,5,1,2,MATRIX,Y
567890519,Golden Grahams Cereal  with Whole Grain  19.6 oz,12.75,2.5,9.5,12.75,2.5,8,1.5,12.04,OFFLINE_PICK,27.6,4.218181818,17,9,2,4,MATRIX,Y
1585111,KitchenAid Food Grinder Stand Mixer Attachment,9,8,4.5,9,4.5,2,0.9,1.81,PICK_MODULE,17.45,4.218181818,16,8,2,4,MATRIX,Y
554845890,Hello Naturally Friendly Natural Watermelon Fluoride Free Kids Toothpaste  4.2 oz,2.5,1.75,6,6,1.75,12,0.35,4.22,PICK_MODULE,59.66,4.218181818,200,101,24,50,MATRIX,Y
551829970,Campbell s Chunky Soup  Pub Style Chicken Pot Pie Soup  18.8 Ounce Can,3,5,3,5,3,12,1.35,16.25,PICK_MODULE,21.75,4.218181818,117,59,14,29,MATRIX,Y
575268774,Classix Intro Bullet   Pink,3,6.5,0.75,6.5,0.75,48,0.05,2.34,PICK_MODULE,110.4,4.218181818,359,182,42,90,MATRIX,Y
567024531,Ol  Roy 3  Stuffed Shin Bone Dog Chew  Bacon  Cheese and Peanut Butter Flavor  2 Pack,3.5,2,4.5,4.5,2,6,0.44,2.64,PICK_MODULE,57,4.218181818,167,84,20,42,MATRIX,Y
572119794,Gold s Gym Plus Size  10  Wide Waist Trimmer,4.75,2,10.5,10.5,2,3,0.6,1.81,PICK_MODULE,79.55,4.218181818,53,27,6,13,MATRIX,Y
568062381,Starbucks Sugar Free Vanilla Syrup 12.17 fl. oz. Bottle,7,1.62,4.5,7,1.62,6,0.9,5.42,PICK_MODULE,41.91,4.218181818,103,52,12,26,MATRIX,Y
572702765,HUGGIES OverNites Diapers  Size 3  80 Count,9.25,9,15.75,15.75,9,1,6.67,6.67,PICK_MODULE,29.24,4.218181818,4,2,0,1,MATRIX,Y
574034409,Zachary  Cinnamon Bears Candy  24 Oz,7,3.75,7,7,3.75,12,1.6,19.25,PICK_MODULE,99.25,4.218181818,29,14,3,7,MATRIX,Y
573582969,Dove Promises  Dark Chocolate Mint Swirl Candy  7.61 Oz.,7,1,8,8,1,8,0.5,4,PICK_MODULE,67.11,4.218181818,94,48,11,23,MATRIX,Y
565591828,Sunsweet Amazin Prune Juice  5.5 Fl. Oz.  6 Count,4,7,4,7,4,4,2.51,10.03,PICK_MODULE,21.47,4.218181818,47,24,6,12,MATRIX,Y
1311000,O Cedar Quick Wring 2.5 Gallon Bucket,11,10.5,5.5,11,5.5,4,1.45,5.81,PICK_MODULE,113.27,4.2,8,4,1,2,MATRIX,Y
555932999,The Pioneer Woman Cowboy Rustic 14 Piece Forged Cutlery Knife Block Set  Turquoise,15.25,7,9,15.25,7,1,8.23,8.23,PICK_MODULE,55.01,4.2,5,3,1,1,MATRIX,Y
9214079,Sweet Baby Ray s Buffalo Wing Sauce  16 Oz,4,1,8,8,1,6,1.2,7.22,PICK_MODULE,24,4.2,164,83,19,41,MATRIX,Y
554193401,Ocean Spray Cran  Mango Juice Drink  10 Fl. Oz.  6 Count,4.5,6,6.5,6.5,4.5,4,4.62,18.46,PICK_MODULE,29.38,4.2,30,15,4,7,MATRIX,Y
551408162,SinfulColors Professional Nail Polish  Endless Blue,1.25,3.25,1.25,3.25,1.25,3,0.1,0.3,PICK_MODULE,64.43,4.2,1034,524,122,258,MATRIX,Y
572485104,Old Spice High Endurance Original Scent Deodorant for Men  3.0 oz,3.3,5.9,2.9,5.9,2.9,12,0.3,3.61,PICK_MODULE,81.09,4.2,93,47,11,23,MATRIX,Y
9294855,Ken s Steakhouse Dressing  Russian  16 Fl Oz,3.5,8,2,8,2,6,1.15,6.92,PICK_MODULE,17.5,4.2,94,48,11,23,MATRIX,Y
565665720,Faded Glory Girls Socks  2 Pack Warm  Soft Fuzzy Sequin (Little Girls & Big Girls),13.25,0.33,16.25,16.25,0.33,12,0.2,2.41,PICK_MODULE,76.88,4.2,74,37,9,18,MATRIX,Y
565358889,Seventh Generation Free & Clear Dishwasher Rinse Aid Fragrance Free 8 oz,3,5.55,1.34,5.55,1.34,9,0.6,5.42,PICK_MODULE,41.75,4.2,235,119,28,59,MATRIX,Y
563236915,Mainstays Embossed Sheer Window Curtain Panel,11.5,1.75,10,11.5,1.75,6,0.4,2.41,PICK_MODULE,52.98,4.2,26,13,3,7,MATRIX,Y
568936705,Jarrow Formulas Vitamin B12 Lozenges  Lemon  1000mcg  100Ct,2.3,2,3.6,3.6,2,12,0.2,2.41,PICK_MODULE,223.95,4.2,317,161,37,79,MATRIX,Y
555436657,Lightning to USB Cable (2 m),2.75,1,3.25,3.25,1,10,0.15,1.5,PICK_MODULE,41.62,4.2,587,298,69,147,MATRIX,Y
1313655,Pledge Multisurface Cleaner Trigger  Fresh Citrus  16 fl oz,4,2.5,9,9,2.5,6,1.2,7.22,PICK_MODULE,99.3,4.181818182,58,30,7,15,MATRIX,Y
562915104,Twinings Of London Variety Pack Black Tea Bags  20 Ct,3,5,3,5,3,4,0.2,0.8,PICK_MODULE,23.08,4.181818182,117,59,14,29,MATRIX,Y
555135178,Right Guard Xtreme Defense 5 Antiperspirant Deodorant Gel  Fresh Blast  4 Ounce (Pack of 2),5.5,2,3,5.5,2,6,0.8,4.81,PICK_MODULE,60.29,4.181818182,159,81,19,40,MATRIX,Y
4699322,Dove Body Lotion Shea Butter 13.5 oz,8.75,1.75,3,8.75,1.75,6,1,6.01,PICK_MODULE,70.36,4.181818182,114,58,13,29,MATRIX,Y
568347676,Apple USB C Charge Cable (2 m),2.8,1.3,3.3,3.3,1.3,10,0.2,1.99,PICK_MODULE,47.18,4.181818182,437,221,51,109,MATRIX,Y
575785819,Spring Valley Prebiotic Plus Probiotic Dietary Supplement 30 Vegetarian Capsules 2 Billion Active Cultures 10 Strains,3,1,5,5,1,24,0.5,12,PICK_MODULE,48.04,4.181818182,350,177,41,87,MATRIX,Y
571762574,Air Wick Essential Mist  Fragrance Essential Oils Diffuser Refill  Fresh Cucumber  1ct  Air Freshener,1.5,6.5,3,6.5,1.5,6,0.2,1.2,PICK_MODULE,131.75,4.181818182,179,91,21,45,MATRIX,Y
569095676,Babyganics Foaming Dish & Bottle Soap Refill  Fragrance Free  32 Fl Oz,3.25,9.5,3.25,9.5,3.25,6,2.36,14.14,PICK_MODULE,96.41,4.181818182,52,27,6,13,MATRIX,Y
573015161,Love Home and Planet Multipurpose Cleaner Spray Lavender & Argan Oil 23 oz,4,11.25,4,11.25,4,4,0.78,3.12,PICK_MODULE,115.33,4.181818182,29,15,3,7,MATRIX,Y
575569333,Crest Cavity Protection Toothpaste  Regular Paste  5.7 oz  Pack of 4,8,2,6,8,2,3,1.65,4.96,PICK_MODULE,50.21,4.181818182,55,28,6,14,MATRIX,Y
567070522,Wilton White Candy Melts Candy  12 oz.,7,1,5,7,1,6,0.75,4.51,PICK_MODULE,40.46,4.181818182,150,76,18,37,MATRIX,Y
555008108,Disney Mickey Mouse Nap Mat,7,9.25,8,9.25,7,6,1.25,7.52,PICK_MODULE,82.75,4.163636364,10,5,1,3,MATRIX,Y
4671944,Jergens Original Scent Dry Skin Lotion with Cherry Almond Essence 21 Oz,3,10,2,10,2,6,1.5,9.02,PICK_MODULE,113.36,4.163636364,88,44,10,22,MATRIX,Y
552530499,Great Value No Calorie Sweetener  250 count  8.82 oz,7.5,2.75,4.75,7.5,2.75,8,0.7,5.62,PICK_MODULE,23.29,4.163636364,54,27,6,13,MATRIX,Y
557654694,Great Value Fresh Seal Double Zipper Freezer Bags  Quart  100 Count,4.75,4.5,8,8,4.5,6,1.4,8.43,PICK_MODULE,93.66,4.163636364,31,16,4,8,MATRIX,Y
564211809,Crest Pro Health Mouthwash  Alcohol Free  Clean Mint Multi Protection  1.5 L (50.7 fl oz),5.75,10.5,3.75,10.5,3.75,4,3.61,14.44,PICK_MODULE,88.36,4.163636364,23,12,3,6,MATRIX,Y
